1118,0.637826962,0.173754557,0.809982964,0.540521494
1119,0.680076628,0.209919262,0.522253816,0.470749902
1120,0.701966717,0.235981308,0.514535352,0.484161126
1121,0.43876567,0.219123506,0.865513827,0.507801001
1122,0.579143389,0.116868164,0.502208031,0.399406528
1123,0.541,0.252496434,0.665945762,0.486480732
1124,0.654292343,0.136103152,0.746832456,0.512409317
1125,0.577702703,0.250712251,0.513145846,0.447186933
1127,0.675562969,0.132352941,0.60485147,0.47092246
1131,0.637096774,0.168571429,1.054947319,0.620205174
1132,0.692429022,0.25631068,0.682226537,0.543655413
1133,0.813602015,0.06684492,1.06373713,0.648061355
1134,0.739599384,0.105263158,0.76629101,0.537051184
1135,0.668463612,0.25739645,0.889929412,0.605263158
1136,0.846487424,0.212962963,0.700862559,0.586770982
1137,0.685687558,0.157584683,0.712334801,0.518535681
1138,0.5,0.315508021,0.893265522,0.569591181
1139,0.659898477,0.108108108,0.502643679,0.423550088
1140,0.516339869,0.213649852,0.268182126,0.332723949
1142,0.59741784,0.206424936,0.44582285,0.416555209
1143,0.728183119,0.152753108,0.354612906,0.411849711
1144,0.687757909,0.165938865,0.878453453,0.577383409
1145,0.71977507,0.270243902,0.752025521,0.580681498
1146,0.761609907,0.30044843,0.612585906,0.558214748
1147,0.607238606,0.122238586,0.547882134,0.425786442
1148,0.677796327,0.210732984,0.485920028,0.45814978
1149,0.735,0.198347107,0.677205656,0.536850921
1150,0.558375635,0.182692308,0.647607155,0.462891699
1151,0.628841608,0.231034483,0.66350921,0.5077951
1152,0.552447552,0.224444444,0.181441335,0.319444444
1153,0.768072289,0.180952381,0.623997643,0.524340771
1154,0.779069767,0.241706161,0.540152505,0.520309478
1155,0.528089888,0.215361446,0.370595955,0.371349096
1156,0.760469012,0.249185668,0.739910539,0.583188406
1157,0.588235294,0.168141593,0.649248576,0.468541821
1158,0.668367347,0.161764706,0.521761043,0.450631032
1160,0.585735964,0.201017812,1.015696454,0.600816743
1161,0.606129398,0.153164557,0.903853602,0.554382519
1162,0.602635229,0.146496815,0.656426663,0.468519569
1163,0.646258503,0.255605381,0.728933889,0.543599258
1164,0.603498542,0.236434109,0.646455734,0.495462795
1165,0.653465347,0.23255814,0.492502446,0.459508644
