1032,Town Planning,Unauthorised / Illegal construction,15,4,true
1020,Town Planning,Encroachment on the public property,2,7,false
1032,Town Planning,Parking Issue,1,3,false
1032,Town Planning,Unauthorised / Illegal construction,15,3,true
1032,Town Planning,Encroachment on the public property,2,2,true
1032,Town Planning,Encroachment on the public property,2,2,true
1032,Town Planning,Parking Issue,1,4,false
1032,Town Planning,Removal of shops in the footpath,3,2,true
1032,Town Planning,Encroachment on the public property,2,4,false
1032,Town Planning,Encroachment on the public property,2,4,false
1032,Town Planning,Unauthorised / Illegal construction,15,10,true
1032,Town Planning,Removal of shops in the footpath,3,11,false
1032,Town Planning,Encroachment on the public property,2,3,false
1032,Town Planning,Over head cable Wires running in Hapazard manner,1,4,false
1032,Town Planning,Encroachment on the public property,2,2,true
1032,Town Planning,Encroachment on the public property,2,6,false
1032,Town Planning,Unauthorised / Illegal construction,15,190,false
1032,Town Planning,Encroachment on the public property,2,3,false
1032,Town Planning,Encroachment on the public property,2,8,false
1032,Town Planning,Removal of shops in the footpath,3,10,false
1032,Town Planning,Parking Issue,1,2,false
1032,Town Planning,Encroachment on the public property,2,4,false
1032,Town Planning,Parking Issue,1,14,false
1032,Town Planning,Encroachment on the public property,2,4,false
1032,Town Planning,Issues relating to Advertisement Boards,7,2,true
1032,Town Planning,Unauthorised Advt. Boards,3,3,true
1032,Town Planning,Encroachment on the public property,2,27,false
1032,Town Planning,Unauthorised / Illegal construction,15,2,true
1032,Town Planning,Encroachment on the public property,2,17,false
1032,Town Planning,Unauthorised / Illegal construction,15,17,false
1008,Town Planning,Unauthorised / Illegal construction,15,1,true
1008,Town Planning,Parking Issue,1,1,true
1008,Town Planning,Encroachment on the public property,2,3,false
1008,Town Planning,Encroachment on the public property,2,5,false
1008,Town Planning,Encroachment on the public property,2,8,false
1008,Town Planning,Encroachment on the public property,2,21,false
1008,Town Planning,Encroachment on the public property,2,7,false
1008,Town Planning,Unauthorised Advt. Boards,3,13,false
1008,Town Planning,Unauthorised / Illegal construction,15,21,false
1008,Town Planning,Encroachment on the public property,2,8,false
1008,Town Planning,Encroachment on the public property,2,1,true
1008,Town Planning,Unauthorised / Illegal construction,15,1,true
1008,Town Planning,Parking Issue,1,6,false
1008,Town Planning,Encroachment on the public property,2,0,true
1008,Town Planning,Encroachment on the public property,2,0,true
1008,Town Planning,Encroachment on the public property,2,0,true
1008,Town Planning,Unauthorised / Illegal construction,15,5,true
1008,Town Planning,Unauthorised / Illegal construction,15,3,true
1008,Town Planning,Unauthorised / Illegal construction,15,1,true
1008,Town Planning,Unauthorised / Illegal construction,15,1,true
1008,Town Planning,Issues relating to Advertisement Boards,7,4,true
1008,Town Planning,Unauthorised / Illegal construction,15,8,true
1008,Town Planning,Unauthorised / Illegal construction,15,13,true
1008,Town Planning,Violation of DCR/Building bye laws,15,21,false
1008,Town Planning,Removal of shops in the footpath,3,4,false
1008,Town Planning,Unauthorised / Illegal construction,15,9,true
1008,Town Planning,Unauthorised / Illegal construction,15,69,false
1008,Town Planning,Encroachment on the public property,2,5,false
1008,Town Planning,Unauthorised / Illegal construction,15,9,true
1008,Town Planning,Unauthorised / Illegal construction,15,9,true
1008,Town Planning,Unauthorised / Illegal construction,15,18,false
1008,Town Planning,Removal of shops in the footpath,3,19,false
1008,Town Planning,Encroachment on the public property,2,0,true
1008,Town Planning,Encroachment on the public property,2,1,true
1008,Town Planning,Removal of shops in the footpath,3,17,false
1008,Town Planning,Unauthorised / Illegal construction,15,2,true
1008,Town Planning,Removal of shops in the footpath,3,6,false
1008,Town Planning,Encroachment on the public property,2,74,false
1008,Town Planning,Unauthorised / Illegal construction,15,3,true
1008,Town Planning,Unauthorised / Illegal construction,15,3,true
1002,Town Planning,Encroachment on the public property,2,12,false
1002,Town Planning,Encroachment on the public property,2,4,false
1002,Town Planning,Unauthorised / Illegal construction,15,66,false
1002,Town Planning,Misuse of Community Hall,1,1,true
1002,Town Planning,Misuse of Community Hall,1,1,true
1125,Town Planning,Unauthorised / Illegal construction,15,51,false
1125,Town Planning,Removal of shops in the footpath,3,120,false
1075,Town Planning,Unauthorised / Illegal construction,15,5,true
1075,Town Planning,Encroachment on the public property,2,4,false
1075,Town Planning,Unauthorised / Illegal construction,15,36,false
1075,Town Planning,Issues relating to Advertisement Boards,7,24,false
1075,Town Planning,Encroachment on the public property,2,1,true
1075,Town Planning,Unauthorised / Illegal construction,15,4,true
1075,Town Planning,Unauthorised / Illegal construction,15,4,true
1075,Town Planning,Unauthorised / Illegal construction,15,4,true
1075,Town Planning,Unauthorised / Illegal construction,15,8,true
1075,Town Planning,Parking Issue,1,3,false
1075,Town Planning,Unauthorised / Illegal construction,15,9,true
1075,Town Planning,Unauthorised / Illegal construction,15,11,true
1075,Town Planning,Parking Issue,1,1,true
1075,Town Planning,Encroachment on the public property,2,1,true
1075,Town Planning,Unauthorised / Illegal construction,15,4,true
1075,Town Planning,Encroachment on the public property,2,7,false
1075,Town Planning,Encroachment on the public property,2,1,true
1075,Town Planning,Violation of DCR/Building bye laws,15,76,false
1075,Town Planning,Violation of DCR/Building bye laws,15,41,false
1075,Town Planning,Unauthorised / Illegal construction,15,4,true
1075,Town Planning,Unauthorised / Illegal construction,15,10,true
1075,Town Planning,Unauthorised / Illegal construction,15,6,true
1075,Town Planning,Unauthorised / Illegal construction,15,6,true
1075,Town Planning,Unauthorised / Illegal construction,15,4,true
1075,Town Planning,Removal of shops in the footpath,3,0,true
1075,Town Planning,Unauthorised / Illegal construction,15,0,true
1075,Town Planning,Unauthorised / Illegal construction,15,1,true
1075,Town Planning,Unauthorised / Illegal construction,15,1,true
1075,Town Planning,Encroachment on the public property,2,3,false
1075,Town Planning,Unauthorised / Illegal construction,15,4,true
1075,Town Planning,Unauthorised / Illegal construction,15,0,true
1075,Town Planning,Unauthorised / Illegal construction,15,0,true
1075,Town Planning,Unauthorised / Illegal construction,15,1,true
1075,Town Planning,Unauthorised / Illegal construction,15,1,true
1075,Town Planning,Over head cable Wires running in Hapazard manner,1,0,true
1075,Town Planning,Unauthorised / Illegal construction,15,4,true
1075,Town Planning,Encroachment on the public property,2,4,false
1075,Town Planning,Removal of shops in the footpath,3,6,false
1075,Town Planning,Unauthorised / Illegal construction,15,3,true
1075,Town Planning,Encroachment on the public property,2,4,false
1075,Town Planning,Encroachment on the public property,2,8,false
1075,Town Planning,Encroachment on the public property,2,5,false
1075,Town Planning,Unauthorised / Illegal construction,15,1,true
1075,Town Planning,Unauthorised / Illegal construction,15,2,true
1075,Town Planning,Unauthorised / Illegal construction,15,2,true
1075,Town Planning,Encroachment on the public property,2,4,false
1075,Town Planning,Encroachment on the public property,2,0,true
1075,Town Planning,Parking Issue,1,0,true
1075,Town Planning,Violation of DCR/Building bye laws,15,4,true
1075,Town Planning,Violation of DCR/Building bye laws,15,35,false
1075,Town Planning,Violation of DCR/Building bye laws,15,45,false
1075,Town Planning,Encroachment on the public property,2,4,false
1075,Town Planning,Unauthorised / Illegal construction,15,50,false
1075,Town Planning,Parking Issue,1,5,false
1075,Town Planning,Encroachment on the public property,2,2,true
1075,Town Planning,Encroachment on the public property,2,2,true
1075,Town Planning,Encroachment on the public property,2,9,false
1148,Town Planning,Violation of DCR/Building bye laws,15,0,true
1148,Town Planning,Unauthorised / Illegal construction,15,1,true
1148,Town Planning,Unauthorised / Illegal construction,15,1,true
1148,Town Planning,Encroachment on the public property,2,0,true
1148,Town Planning,Parking Issue,1,0,true
1148,Town Planning,Encroachment on the public property,2,0,true
1148,Town Planning,Parking Issue,1,0,true
1148,Town Planning,Parking Issue,1,0,true
1148,Town Planning,Encroachment on the public property,2,0,true
1148,Town Planning,Parking Issue,1,0,true
1148,Town Planning,Encroachment on the public property,2,0,true
1148,Town Planning,Encroachment on the public property,2,16,false
1148,Town Planning,Issues relating to Advertisement Boards,7,1,true
1148,Town Planning,Encroachment on the public property,2,1,true
1148,Town Planning,Encroachment on the public property,2,0,true
1148,Town Planning,Encroachment on the public property,2,0,true
1148,Town Planning,Parking Issue,1,0,true
1148,Town Planning,Encroachment on the public property,2,2,true
1148,Town Planning,Encroachment on the public property,2,2,true
1148,Town Planning,Unauthorised / Illegal construction,15,2,true
1148,Town Planning,Unauthorised / Illegal construction,15,10,true
1148,Town Planning,Unauthorised / Illegal construction,15,29,false
1148,Town Planning,Unauthorised / Illegal construction,15,21,false
1148,Town Planning,Encroachment on the public property,2,4,false
1148,Town Planning,Encroachment on the public property,2,6,false
1148,Town Planning,Encroachment on the public property,2,22,false
1148,Town Planning,Unauthorised / Illegal construction,15,16,false
1148,Town Planning,Unauthorised / Illegal construction,15,17,false
1148,Town Planning,Violation of DCR/Building bye laws,15,156,false
1138,Town Planning,Unauthorised / Illegal construction,15,6,true
1138,Town Planning,Encroachment on the public property,2,13,false
1138,Town Planning,Encroachment on the public property,2,50,false
1138,Town Planning,Removal of shops in the footpath,3,149,false
1156,Town Planning,Encroachment on the public property,2,4,false
1156,Town Planning,Unauthorised / Illegal construction,15,26,false
1156,Town Planning,Unauthorised / Illegal construction,15,11,true
1156,Town Planning,Unauthorised / Illegal construction,15,18,false
1156,Town Planning,Issues relating to Advertisement Boards,7,11,false
1156,Town Planning,Encroachment on the public property,2,22,false
1156,Town Planning,Encroachment on the public property,2,5,false
1156,Town Planning,Unauthorised / Illegal construction,15,11,true
1156,Town Planning,Encroachment on the public property,2,30,false
1156,Town Planning,Unauthorised / Illegal construction,15,0,true
1156,Town Planning,Unauthorised / Illegal construction,15,6,true
1156,Town Planning,Unauthorised / Illegal construction,15,30,false
1156,Town Planning,Unauthorised / Illegal construction,15,24,false
1156,Town Planning,Unauthorised / Illegal construction,15,32,false
1068,Town Planning,Encroachment on the public property,2,4,false
1068,Town Planning,Removal of shops in the footpath,3,4,false
1068,Town Planning,Removal of shops in the footpath,3,4,false
1068,Town Planning,Removal of shops in the footpath,3,4,false
1068,Town Planning,Encroachment on the public property,2,5,false
1068,Town Planning,Encroachment on the public property,2,2,true
1068,Town Planning,Unauthorised / Illegal construction,15,16,false
1068,Town Planning,Encroachment on the public property,2,2,true
1068,Town Planning,Encroachment on the public property,2,6,false
1068,Town Planning,Encroachment on the public property,2,1,true
1068,Town Planning,Encroachment on the public property,2,1,true
1068,Town Planning,Encroachment on the public property,2,4,false
1068,Town Planning,Encroachment on the public property,2,5,false
1068,Town Planning,Unauthorised Advt. Boards,3,7,false
1068,Town Planning,Unauthorised Advt. Boards,3,7,false
1068,Town Planning,Removal of shops in the footpath,3,7,false
1068,Town Planning,Removal of shops in the footpath,3,12,false
1068,Town Planning,Encroachment on the public property,2,4,false
1068,Town Planning,Encroachment on the public property,2,5,false
1068,Town Planning,Unauthorised Advt. Boards,3,7,false
1068,Town Planning,Issues relating to Advertisement Boards,7,14,false
1068,Town Planning,Encroachment on the public property,2,5,false
1068,Town Planning,Misuse of Community Hall,1,2,false
1068,Town Planning,Removal of shops in the footpath,3,6,false
1068,Town Planning,Removal of shops in the footpath,3,6,false
1068,Town Planning,Removal of shops in the footpath,3,7,false
1068,Town Planning,Encroachment on the public property,2,5,false
1068,Town Planning,Removal of shops in the footpath,3,10,false
1068,Town Planning,Issues relating to Advertisement Boards,7,16,false
1068,Town Planning,Removal of shops in the footpath,3,7,false
1068,Town Planning,Encroachment on the public property,2,6,false
1068,Town Planning,Unauthorised / Illegal construction,15,30,false
1068,Town Planning,Encroachment on the public property,2,8,false
1068,Town Planning,Encroachment on the public property,2,9,false
1068,Town Planning,Encroachment on the public property,2,4,false
1068,Town Planning,Encroachment on the public property,2,5,false
1068,Town Planning,Misuse of Community Hall,1,3,false
1068,Town Planning,Encroachment on the public property,2,6,false
1068,Town Planning,Unauthorised / Illegal construction,15,43,false
1068,Town Planning,Encroachment on the public property,2,7,false
1068,Town Planning,Encroachment on the public property,2,7,false
1068,Town Planning,Encroachment on the public property,2,5,false
1068,Town Planning,Encroachment on the public property,2,5,false
1068,Town Planning,Unauthorised Advt. Boards,3,2,true
1068,Town Planning,Encroachment on the public property,2,4,false
1068,Town Planning,Encroachment on the public property,2,6,false
1068,Town Planning,Encroachment on the public property,2,6,false
1068,Town Planning,Over head cable Wires running in Hapazard manner,1,1,true
1068,Town Planning,Unauthorised Advt. Boards,3,2,true
1068,Town Planning,Unauthorised Advt. Boards,3,2,true
1068,Town Planning,Unauthorised Advt. Boards,3,4,false
1068,Town Planning,Unauthorised / Illegal construction,15,17,false
1068,Town Planning,Encroachment on the public property,2,7,false
1068,Town Planning,Unauthorised / Illegal construction,15,3,true
1068,Town Planning,Encroachment on the public property,2,1,true
1068,Town Planning,Parking Issue,1,2,false
1068,Town Planning,Unauthorised / Illegal construction,15,120,false
1068,Town Planning,Unauthorised / Illegal construction,15,13,true
1068,Town Planning,Encroachment on the public property,2,13,false
1068,Town Planning,Unauthorised Advt. Boards,3,8,false
1068,Town Planning,Encroachment on the public property,2,1,true
1068,Town Planning,Unauthorised / Illegal construction,15,1,true
1068,Town Planning,Unauthorised Advt. Boards,3,5,false
1068,Town Planning,Encroachment on the public property,2,22,false
1068,Town Planning,Encroachment on the public property,2,11,false
1068,Town Planning,Encroachment on the public property,2,9,false
1068,Town Planning,Encroachment on the public property,2,4,false
1068,Town Planning,Encroachment on the public property,2,4,false
1068,Town Planning,Encroachment on the public property,2,4,false
1068,Town Planning,Encroachment on the public property,2,5,false
1068,Town Planning,Encroachment on the public property,2,1,true
1068,Town Planning,Encroachment on the public property,2,2,true
1068,Town Planning,Encroachment on the public property,2,5,false
1068,Town Planning,Unauthorised / Illegal construction,15,27,false
1068,Town Planning,Unauthorised Advt. Boards,3,0,true
1068,Town Planning,Unauthorised Advt. Boards,3,0,true
1068,Town Planning,Unauthorised Advt. Boards,3,0,true
1068,Town Planning,Encroachment on the public property,2,4,false
1068,Town Planning,Encroachment on the public property,2,3,false
1068,Town Planning,Unauthorised Advt. Boards,3,3,true
1068,Town Planning,Encroachment on the public property,2,0,true
1068,Town Planning,Encroachment on the public property,2,0,true
1068,Town Planning,Unauthorised / Illegal construction,15,2,true
